Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
12793,88,80.92,FastTapIn,3.879997,0.3949367,12.9364, ,0
12970,89,8.94,FastTapIn,3.519997,0.07462785,2.726041, ,0
12971,89,8.96,FastTapIn,3.539997,0.08255996,0.3966056, ,0
12972,89,8.98,FastTapIn,3.559997,0.254405,8.592254, ,0
12973,89,9.0,FastTapIn,3.579997,0.3024711,2.403304, ,0
12974,89,9.02,FastTapIn,3.599997,0.392607,4.506795, ,0
13145,90,13.62,FastTapIn,3.399997,0.1176108,4.842769, ,0
13146,90,13.64,FastTapIn,3.419997,0.1110441,-0.3283329, ,0
13147,90,13.66,FastTapIn,3.439997,0.5104722,19.97141, ,0
13148,90,13.68,FastTapIn,3.459997,0.5223621,0.5944908, ,0
13317,91,17.82,FastTapIn,3.359998,0.09308079,3.958467, ,0
13318,91,17.84,FastTapIn,3.379997,0.1641812,3.555022, ,0
13319,91,17.86,FastTapIn,3.399997,0.1512666,-0.6457314, ,0
13320,91,17.88,FastTapIn,3.419997,0.8709569,35.98452, ,0
13321,91,17.9,FastTapIn,3.439997,0.7972721,-3.684238, ,0
13491,92,22.04,FastTapIn,3.379997,0.3143131,13.19478, ,0
13492,92,22.06,FastTapIn,3.399997,0.4276212,5.665402, ,0
13493,92,22.08,FastTapIn,3.419997,1.162109,36.72439, ,0
13664,93,26.2,FastTapIn,3.399997,0.1211779,3.273653, ,0
13665,93,26.22,FastTapIn,3.419997,0.651266,26.50441, ,0
13666,93,26.24,FastTapIn,3.439997,0.462717,-9.427454, ,0
13836,94,30.34,FastTapIn,3.379997,0.2093726,7.900479, ,0
13837,94,30.36,FastTapIn,3.399997,0.1650322,-2.21702, ,0
13838,94,30.38,FastTapIn,3.419997,0.5434095,18.91886, ,0
13839,94,30.4,FastTapIn,3.439997,0.6328981,4.474432, ,0
14008,95,34.54,FastTapIn,3.359998,0.3776705,16.15888, ,0
14009,95,34.56,FastTapIn,3.379997,0.4032623,1.279591, ,0
14010,95,34.58,FastTapIn,3.399997,0.6190516,10.78946, ,0
14179,96,39.42,FastTapIn,3.359998,0.04918006,-0.7628298, ,0
14180,96,39.44,FastTapIn,3.379997,0.07875665,1.47883, ,0
14181,96,39.46,FastTapIn,3.399997,0.4034738,16.23586, ,0
14182,96,39.48,FastTapIn,3.419997,0.2642683,-6.960271, ,0
14183,96,39.5,FastTapIn,3.439997,0.5361302,13.5931, ,0
14184,96,39.52,FastTapIn,3.459997,0.3074844,-11.43229, ,0
14356,97,43.98,FastTapIn,3.419997,0.1167739,4.844885, ,0
14357,97,44.0,FastTapIn,3.439997,0.1696173,2.642172, ,0
14358,97,44.02,FastTapIn,3.459997,0.3330422,8.171243, ,0
14359,97,44.04,FastTapIn,3.479997,1.037834,35.2396, ,0
14534,98,48.52,FastTapIn,3.479997,0.07169437,2.663554, ,0
14535,98,48.54,FastTapIn,3.499997,0.1054619,1.688377, ,0
14536,98,48.56,FastTapIn,3.519997,0.3060392,10.02887, ,0
14537,98,48.58,FastTapIn,3.539997,0.1546553,-7.569197, ,0
14538,98,48.6,FastTapIn,3.559997,0.1852892,1.531693, ,0
14539,98,48.62,FastTapIn,3.579997,0.311787,6.324891, ,0
14540,98,48.64,FastTapIn,3.599997,0.1731635,-6.931173, ,0
14541,98,48.66,FastTapIn,3.619997,0.33735,8.209322, ,0
14542,98,48.68,FastTapIn,3.639997,0.1925025,-7.242372, ,0
14736,100,60.06,FastTapIn,3.399997,0.2503549,9.882169, ,0
14737,100,60.08,FastTapIn,3.419997,0.2541238,0.1884446, ,0
14738,100,60.1,FastTapIn,3.439997,0.277739,1.180758, ,0
14739,100,60.12,FastTapIn,3.459997,0.6237742,17.30176, ,0
14740,100,60.14,FastTapIn,3.479997,0.394552,-11.46111, ,0
14912,101,65.8,FastTapIn,3.419997,0.152485,6.473569, ,0
14913,101,65.82,FastTapIn,3.439997,0.146669,-0.2908014, ,0
14914,101,65.84,FastTapIn,3.459997,0.4265798,13.99554, ,0
14915,101,65.86,FastTapIn,3.479997,0.1776696,-12.44551, ,0
15086,102,71.16,FastTapIn,3.399997,0.1310465,4.687427, ,0
15087,102,71.18,FastTapIn,3.419997,0.0887318,-2.115736, ,0
15088,102,71.2,FastTapIn,3.439997,0.2448238,7.8046, ,0
15089,102,71.22,FastTapIn,3.459997,0.141026,-5.189889, ,0
15090,102,71.24,FastTapIn,3.479997,0.4037115,13.13428, ,0
15091,102,71.26,FastTapIn,3.499997,0.2314323,-8.61396, ,0
15092,102,71.28,FastTapIn,3.519997,0.311078,3.982285, ,0
15266,103,76.68,FastTapIn,3.459997,0.08117794,-0.8490779, ,0
15267,103,76.7,FastTapIn,3.479997,0.2661954,9.250873, ,0
15440,104,82.16,FastTapIn,3.439997,0.1082824,3.609288, ,0
15441,104,82.18,FastTapIn,3.459997,0.07669771,-1.579235, ,0
15442,104,82.2,FastTapIn,3.479997,0.2665295,9.491591, ,0
15776,107,93.9,FastTapIn,3.579997,0.04158053,-1.411657, ,0
15777,107,93.92,FastTapIn,3.599997,0.09171744,2.506845, ,0
15778,107,93.93999,FastTapIn,3.619997,0.07207491,-0.9821262, ,0
15779,107,93.96,FastTapIn,3.639997,0.1066273,1.727621, ,0
15780,107,93.98,FastTapIn,3.659997,0.2784056,8.588913, ,0
15781,107,94.0,FastTapIn,3.679997,0.1490862,-6.465968, ,0
15963,108,100.66,FastTapIn,3.619997,0.09625884,2.90542, ,0
15964,108,100.68,FastTapIn,3.639997,0.05803219,-1.911333, ,0
15965,108,100.7,FastTapIn,3.659997,0.1641998,5.30838, ,0
15966,108,100.72,FastTapIn,3.679997,0.1185482,-2.282579, ,0
15967,108,100.74,FastTapIn,3.699997,0.1501277,1.578974, ,0
16140,109,106.78,FastTapIn,3.439997,0.05556323,-1.18915, ,0
16141,109,106.8,FastTapIn,3.459997,0.1436677,4.405222, ,0
16142,109,106.82,FastTapIn,3.479997,0.1089751,-1.73463, ,0
16332,110,112.48,FastTapIn,3.779997,0.1854473,7.1731, ,0
16333,110,112.5,FastTapIn,3.799997,0.1199027,-3.277228, ,0
16906,120,131.64,FastTapIn,3.859997,0.02291794,-1.956643, ,0
16907,120,131.66,FastTapIn,3.879997,0.04885028,1.296617, ,0
16908,120,131.68,FastTapIn,3.899997,0.1089648,3.005727, ,0
16909,120,131.7,FastTapIn,3.919997,0.07562774,-1.666854, ,0
16910,120,131.72,FastTapIn,3.939997,0.1456876,3.502992, ,0
16911,120,131.74,FastTapIn,3.959997,0.1200086,-1.28395, ,0
16912,120,131.76,FastTapIn,3.979997,0.4295962,15.47938, ,0
16913,120,131.78,FastTapIn,3.999997,0.1931687,-11.82137, ,0
16914,120,131.8,FastTapIn,4.019997,0.1962789,0.1555078, ,0
16915,120,131.82,FastTapIn,4.039997,0.5558339,17.97775, ,0
16916,120,131.84,FastTapIn,4.059997,0.2615141,-14.71599, ,0
17113,121,32.96,FastTapIn,3.919997,0.09627155,3.923403, ,0
17114,121,32.98,FastTapIn,3.939997,0.122964,1.334621, ,0
17115,121,33.0,FastTapIn,3.959997,0.2777795,7.740778, ,0
17116,121,33.02,FastTapIn,3.979997,0.1995685,-3.910551, ,0
17117,121,33.04,FastTapIn,3.999997,0.5411163,17.07739, ,0
17296,122,38.82,FastTapIn,3.559997,0.2937039,11.6523, ,0
17297,122,38.84,FastTapIn,3.579997,0.208616,-4.254398, ,0
17473,123,43.96,FastTapIn,3.499997,0.1041274,4.222402, ,0
17474,123,43.98,FastTapIn,3.519997,0.08547495,-0.932622, ,0
17475,123,44.0,FastTapIn,3.539997,0.2009088,5.771694, ,0
17476,123,44.02,FastTapIn,3.559997,0.1713965,-1.475617, ,0
17653,124,52.84,FastTapIn,3.519997,0.2647742,9.14957, ,0
17827,125,58.52,FastTapIn,3.459997,0.09842844,3.8606, ,0
17828,125,58.54,FastTapIn,3.479997,0.0560691,-2.117967, ,0
17829,125,58.56,FastTapIn,3.499997,0.2638884,10.39097, ,0
17998,126,65.02,FastTapIn,3.359998,0.08880643,4.018671, ,0
17999,126,65.04,FastTapIn,3.379997,0.05018052,-1.931295, ,0
18000,126,65.06,FastTapIn,3.399997,0.2882769,11.90482, ,0
18001,126,65.08,FastTapIn,3.419997,0.2176284,-3.532428, ,0
18002,126,65.1,FastTapIn,3.439997,0.2585872,2.04794, ,0
18176,127,70.28,FastTapIn,3.459997,0.0,-4.355292, ,0
18177,127,70.3,FastTapIn,3.479997,0.3613679,18.06839, ,0
18178,127,70.32,FastTapIn,3.499997,0.2827005,-3.933367, ,0
18179,127,70.34,FastTapIn,3.519997,0.6956765,20.6488, ,0
18347,128,74.74,FastTapIn,3.339998,0.322861,13.64571, ,0
18519,129,79.22,FastTapIn,3.419997,0.1415483,5.166477, ,0
18520,129,79.24,FastTapIn,3.439997,0.1051262,-1.821102, ,0
18521,129,79.25999,FastTapIn,3.459997,0.1240143,0.9444051, ,0
18702,130,84.02,FastTapIn,3.599997,0.03845185,-1.234083, ,0
18703,130,84.04,FastTapIn,3.619997,0.07201867,1.678341, ,0
18704,130,84.06,FastTapIn,3.639997,0.06501482,-0.3501926, ,0
18705,130,84.08,FastTapIn,3.659997,0.1486195,4.180233, ,0
18706,130,84.1,FastTapIn,3.679997,0.1571669,0.4273705, ,0
18707,130,84.12,FastTapIn,3.699997,0.5467655,19.47993, ,0
18708,130,84.14,FastTapIn,3.719997,0.4536169,-4.65743, ,0
18885,131,16.46,FastTapIn,3.519997,0.1305887,4.803606, ,0
18886,131,16.48,FastTapIn,3.539997,0.108323,-1.113281, ,0
18887,131,16.5,FastTapIn,3.559997,0.3292907,11.04838, ,0
18888,131,16.52,FastTapIn,3.579997,0.2377608,-4.576495, ,0
19061,132,21.9,FastTapIn,3.439997,0.06179152,2.457971, ,0
19062,132,21.92,FastTapIn,3.459997,0.05713524,-0.2328141, ,0
19063,132,21.94,FastTapIn,3.479997,0.2106471,7.675592, ,0
19064,132,21.96,FastTapIn,3.499997,0.1696301,-2.050848, ,0
19065,132,21.98,FastTapIn,3.519997,0.2222693,2.631958, ,0
19066,132,22.0,FastTapIn,3.539997,0.5099527,14.38417, ,0
19242,133,27.04,FastTapIn,3.499997,0.1439891,5.044327, ,0
19243,133,27.06,FastTapIn,3.519997,0.1108812,-1.655391, ,0
19244,133,27.08,FastTapIn,3.539997,0.2955471,9.233292, ,0
19245,133,27.1,FastTapIn,3.559997,0.2382172,-2.866492, ,0
19424,134,32.48,FastTapIn,3.559997,0.227071,6.63778, ,0
19425,134,32.5,FastTapIn,3.579997,0.1652911,-3.088994, ,0
19426,134,32.52,FastTapIn,3.599997,0.2403645,3.753669, ,0
19427,134,32.54,FastTapIn,3.619997,0.631741,19.56883, ,0
19607,135,37.82,FastTapIn,3.579997,0.110351,-1.818853, ,0
19608,135,37.84,FastTapIn,3.599997,0.3615513,12.56002, ,0
19609,135,37.86,FastTapIn,3.619997,0.252393,-5.457917, ,0
19610,135,37.88,FastTapIn,3.639997,0.2812367,1.442185, ,0
19792,136,42.88,FastTapIn,3.619997,0.1106808,3.51197, ,0
19793,136,42.9,FastTapIn,3.639997,0.1017066,-0.4487109, ,0
19794,136,42.92,FastTapIn,3.659997,0.1632696,3.078151, ,0
19795,136,42.94,FastTapIn,3.679997,0.4924474,16.45889, ,0
19796,136,42.96,FastTapIn,3.699997,0.3048006,-9.382342, ,0
19973,137,47.84,FastTapIn,3.519997,0.4424829,17.02586, ,0
19974,137,47.86,FastTapIn,3.539997,0.2830581,-7.971236, ,0
19975,137,47.88,FastTapIn,3.559997,0.5468718,13.19068, ,0
20147,138,52.58,FastTapIn,3.419997,0.1243803,0.5671818, ,0
20148,138,52.6,FastTapIn,3.439997,0.3415395,10.85796, ,0
20149,138,52.62,FastTapIn,3.459997,0.2429463,-4.929658, ,0
20150,138,52.64,FastTapIn,3.479997,0.6717709,21.44123, ,0
20322,139,57.34,FastTapIn,3.419997,0.01368629,-1.362385, ,0
20323,139,57.36,FastTapIn,3.439997,0.04772441,1.701906, ,0
20324,139,57.38,FastTapIn,3.459997,0.03919167,-0.4266372, ,0
20325,139,57.4,FastTapIn,3.479997,0.06773426,1.42713, ,0
20326,139,57.42,FastTapIn,3.499997,0.2401473,8.620652, ,0
20327,139,57.44,FastTapIn,3.519997,0.1429629,-4.85922, ,0
20328,139,57.46,FastTapIn,3.539997,0.4898346,17.34358, ,0
20329,139,57.48,FastTapIn,3.559997,0.332757,-7.853881, ,0
20506,140,62.48,FastTapIn,3.519997,0.1011618,2.278383, ,0
20507,140,62.5,FastTapIn,3.539997,0.2489904,7.391428, ,0
20508,140,62.52,FastTapIn,3.559997,0.2383597,-0.5315341, ,0
20509,140,62.54,FastTapIn,3.579997,0.6496493,20.56448, ,0
20700,141,17.74,FastTapIn,3.799997,0.1142345,4.287456, ,0
20701,141,17.76,FastTapIn,3.819997,0.07598918,-1.912268, ,0
20702,141,17.78,FastTapIn,3.839997,0.2506173,8.731404, ,0
20703,141,17.8,FastTapIn,3.859997,0.1931668,-2.872521, ,0
20704,141,17.82,FastTapIn,3.879997,0.2590413,3.293724, ,0
20705,141,17.84,FastTapIn,3.899997,0.7257453,23.3352, ,0
20880,142,23.0,FastTapIn,3.479997,0.2160172,8.24752, ,0
20881,142,23.02,FastTapIn,3.499997,0.306492,4.523736, ,0
20882,142,23.04,FastTapIn,3.519997,0.4613234,7.741574, ,0
20883,142,23.06,FastTapIn,3.539997,1.081595,31.01356, ,0
21054,143,28.42,FastTapIn,3.399997,0.1284998,4.770494, ,0
21055,143,28.44,FastTapIn,3.419997,0.2296102,5.055519, ,0
21056,143,28.46,FastTapIn,3.439997,0.6041651,18.72775, ,0
21057,143,28.48,FastTapIn,3.459997,0.3979227,-10.31212, ,0
21227,144,33.4,FastTapIn,3.379997,0.1162534,4.475644, ,0
21228,144,33.42,FastTapIn,3.399997,0.03711305,-3.957019, ,0
21229,144,33.44,FastTapIn,3.419997,0.08935986,2.612341, ,0
21230,144,33.46,FastTapIn,3.439997,0.2439573,7.729873, ,0
21231,144,33.48,FastTapIn,3.459997,0.2013045,-2.132639, ,0
21232,144,33.5,FastTapIn,3.479997,0.5066318,15.26636, ,0
21233,144,33.52,FastTapIn,3.499997,0.2795354,-11.35482, ,0
21408,145,38.58,FastTapIn,3.479997,0.09554967,3.871561, ,0
21409,145,38.6,FastTapIn,3.499997,0.07315379,-1.119794, ,0
21410,145,38.62,FastTapIn,3.519997,0.2501094,8.847779, ,0
21411,145,38.64,FastTapIn,3.539997,0.2193108,-1.539928, ,0
21412,145,38.66,FastTapIn,3.559997,0.5940818,18.73855, ,0
21413,145,38.68,FastTapIn,3.579997,0.4619017,-6.609004, ,0
21592,146,43.64,FastTapIn,3.559997,0.06068202,-1.202443, ,0
21593,146,43.66,FastTapIn,3.579997,0.2152727,7.729535, ,0
21594,146,43.68,FastTapIn,3.599997,0.1597636,-2.775457, ,0
21595,146,43.7,FastTapIn,3.619997,0.3874453,11.38408, ,0
21596,146,43.72,FastTapIn,3.639997,0.2373807,-7.503229, ,0
21597,146,43.74,FastTapIn,3.659997,0.324707,4.366315, ,0
21598,146,43.76,FastTapIn,3.679997,0.7647307,22.00118, ,0
21773,147,48.6,FastTapIn,3.479997,0.1248535,5.274781, ,0
21774,147,48.62,FastTapIn,3.499997,0.07945663,-2.269842, ,0
21775,147,48.64,FastTapIn,3.519997,0.1599763,4.025982, ,0
21776,147,48.66,FastTapIn,3.539997,0.4290273,13.45255, ,0
21777,147,48.68,FastTapIn,3.559997,0.3198199,-5.460371, ,0
21951,148,53.52,FastTapIn,3.459997,0.02709618,-1.376775, ,0
21952,148,53.54,FastTapIn,3.479997,0.04030636,0.6605086, ,0
21953,148,53.56,FastTapIn,3.499997,0.1074862,3.358991, ,0
21954,148,53.58,FastTapIn,3.519997,0.05859774,-2.444422, ,0
21955,148,53.6,FastTapIn,3.539997,0.1883156,6.485891, ,0
21956,148,53.62,FastTapIn,3.559997,0.09147566,-4.841995, ,0
21957,148,53.64,FastTapIn,3.579997,0.2597153,8.411984, ,0
21958,148,53.66,FastTapIn,3.599997,0.1841189,-3.779825, ,0
21959,148,53.68,FastTapIn,3.619997,0.4496049,13.2743, ,0
21960,148,53.7,FastTapIn,3.639997,0.2542798,-9.766253, ,0
21961,148,53.72,FastTapIn,3.659997,0.3082463,2.698323, ,0
22136,149,58.48,FastTapIn,3.479997,0.08090013,-0.4701607, ,0
22137,149,58.5,FastTapIn,3.499997,0.318835,11.89674, ,0
22138,149,58.52,FastTapIn,3.519997,0.2438209,-3.750704, ,0
22139,149,58.54,FastTapIn,3.539997,0.8664114,31.12953, ,0
22315,150,63.58,FastTapIn,3.499997,0.1040333,3.780767, ,0
22316,150,63.6,FastTapIn,3.519997,0.06950287,-1.726524, ,0
22317,150,63.62,FastTapIn,3.539997,0.2799831,10.52401, ,0
22318,150,63.64,FastTapIn,3.559997,0.2004799,-3.975163, ,0
22319,150,63.66,FastTapIn,3.579997,0.3822745,9.089731, ,0
22517,151,18.86,FastTapIn,3.939997,0.09076983,4.005454, ,0
22518,151,18.88,FastTapIn,3.959997,0.0776046,-0.6582614, ,0
22519,151,18.9,FastTapIn,3.979997,0.2410111,8.170322, ,0
22520,151,18.92,FastTapIn,3.999997,0.1923722,-2.431943, ,0
22521,151,18.94,FastTapIn,4.019997,0.5740944,19.08611, ,0
22522,151,18.96,FastTapIn,4.039997,0.3582962,-10.78991, ,0
22713,152,27.24,FastTapIn,3.799997,0.1439321,4.43899, ,0
22714,152,27.26,FastTapIn,3.819997,0.09577695,-2.407758, ,0
22715,152,27.28,FastTapIn,3.839997,0.2470342,7.562863, ,0
22716,152,27.3,FastTapIn,3.859997,0.1686643,-3.918495, ,0
22717,152,27.32,FastTapIn,3.879997,0.3946633,11.29995, ,0
22718,152,27.34,FastTapIn,3.899997,0.2297348,-8.246422, ,0
22719,152,27.36,FastTapIn,3.919997,0.7379509,25.4108, ,0
22901,153,33.32,FastTapIn,3.619997,0.1660596,4.87667, ,0
22902,153,33.34,FastTapIn,3.639997,0.09665634,-3.470164, ,0
22903,153,33.36,FastTapIn,3.659997,0.3141867,10.87652, ,0
22904,153,33.38,FastTapIn,3.679997,0.2125391,-5.082379, ,0
22905,153,33.4,FastTapIn,3.699997,0.2573822,2.242153, ,0
23087,154,38.96,FastTapIn,3.619997,0.1102445,4.130143, ,0
23088,154,38.98,FastTapIn,3.639997,0.09615669,-0.7043895, ,0
23089,154,39.0,FastTapIn,3.659997,0.1930891,4.84662, ,0
23090,154,39.02,FastTapIn,3.679997,0.1080718,-4.250862, ,0
23091,154,39.04,FastTapIn,3.699997,0.3538432,12.28857, ,0
23092,154,39.06,FastTapIn,3.719997,0.2172828,-6.828024, ,0
23093,154,39.08,FastTapIn,3.739997,0.2383242,1.052073, ,0
23094,154,39.1,FastTapIn,3.759997,0.578862,17.02689, ,0
23274,155,44.68,FastTapIn,3.579997,0.07704985,3.001064, ,0
23275,155,44.7,FastTapIn,3.599997,0.06568222,-0.5683813, ,0
23276,155,44.72,FastTapIn,3.619997,0.1876654,6.099161, ,0
23277,155,44.74,FastTapIn,3.639997,0.1390436,-2.431093, ,0
23278,155,44.76,FastTapIn,3.659997,0.3594398,11.01981, ,0
23279,155,44.78,FastTapIn,3.679997,0.2418483,-5.879575, ,0
23280,155,44.8,FastTapIn,3.699997,0.2946088,2.638023, ,0
23281,155,44.82,FastTapIn,3.719997,0.7010152,20.32032, ,0
23463,156,51.38,FastTapIn,3.619997,0.06075069,-0.8071017, ,0
23464,156,51.4,FastTapIn,3.639997,0.1590313,4.914032, ,0
23465,156,51.42,FastTapIn,3.659997,0.09007229,-3.447952, ,0
23466,156,51.44,FastTapIn,3.679997,0.1137163,1.182199, ,0
23467,156,51.46,FastTapIn,3.699997,0.3548189,12.05513, ,0
23468,156,51.48,FastTapIn,3.719997,0.2382468,-5.8286, ,0
23469,156,51.5,FastTapIn,3.739997,0.5897245,17.57388, ,0
23470,156,51.52,FastTapIn,3.759997,0.3817323,-10.39961, ,0
23650,157,59.04,FastTapIn,3.579997,0.05135603,-1.619595, ,0
23651,157,59.06,FastTapIn,3.599997,0.1803718,6.450789, ,0
23652,157,59.08,FastTapIn,3.619997,0.1488898,-1.574103, ,0
23653,157,59.1,FastTapIn,3.639997,0.4040896,12.75999, ,0
23654,157,59.12,FastTapIn,3.659997,0.26561,-6.923981, ,0
23655,157,59.14,FastTapIn,3.679997,0.6828316,20.86108, ,0
23656,157,59.16,FastTapIn,3.699997,0.4782156,-10.2308, ,0
23835,158,65.4,FastTapIn,3.559997,0.05440594,-1.066917, ,0
23836,158,65.42,FastTapIn,3.579997,0.1906381,6.81161, ,0
23837,158,65.43999,FastTapIn,3.599997,0.1241242,-3.325697, ,0
23838,158,65.46,FastTapIn,3.619997,0.4152822,14.5579, ,0
23839,158,65.48,FastTapIn,3.639997,0.2614852,-7.689847, ,0
23840,158,65.5,FastTapIn,3.659997,0.3257483,3.213155, ,0
24019,159,71.14,FastTapIn,3.559997,0.1516208,4.944226, ,0
24020,159,71.16,FastTapIn,3.579997,0.1257996,-1.291061, ,0
24021,159,71.18,FastTapIn,3.599997,0.1697609,2.198063, ,0
24022,159,71.2,FastTapIn,3.619997,0.4214759,12.58575, ,0
24023,159,71.22,FastTapIn,3.639997,0.3567014,-3.238721, ,0
24024,159,71.24,FastTapIn,3.659997,0.6780707,16.06846, ,0
24207,160,77.96,FastTapIn,3.639997,0.1180446,3.57439, ,0
24208,160,77.98,FastTapIn,3.659997,0.1171739,-0.04353523, ,0
24209,160,78.0,FastTapIn,3.679997,0.1288303,0.5828224, ,0
24210,160,78.02,FastTapIn,3.699997,0.3604049,11.57873, ,0
24211,160,78.04,FastTapIn,3.719997,0.2814849,-3.946002, ,0
24212,160,78.06,FastTapIn,3.739997,0.6631467,19.08309, ,0
24381,161,26.46,FastTapIn,3.359998,0.1189875,4.63473, ,0
24382,161,26.48,FastTapIn,3.379997,0.5130867,19.70496, ,0
24383,161,26.5,FastTapIn,3.399997,0.6723822,7.964778, ,0
24553,162,31.1,FastTapIn,3.379997,0.1524656,6.011074, ,0
24554,162,31.12,FastTapIn,3.399997,0.1255784,-1.344362, ,0
24555,162,31.14,FastTapIn,3.419997,0.4048098,13.96157, ,0
24728,163,35.82,FastTapIn,3.439997,0.1494082,5.69242, ,0
24729,163,35.84,FastTapIn,3.459997,0.1646805,0.7636138, ,0
24730,163,35.86,FastTapIn,3.479997,0.7573745,29.6347, ,0
24731,163,35.88,FastTapIn,3.499997,0.6219902,-6.769213, ,0
24902,164,40.36,FastTapIn,3.399997,0.5762914,25.45167, ,0
24903,164,40.38,FastTapIn,3.419997,0.6308196,2.726412, ,0
25070,165,44.76,FastTapIn,3.319998,0.1033138,4.410963, ,0
25071,165,44.78,FastTapIn,3.339998,0.1563995,2.654287, ,0
25072,165,44.8,FastTapIn,3.359998,0.8113711,32.74858, ,0
25073,165,44.82,FastTapIn,3.379997,0.5614777,-12.49467, ,0
25242,166,49.42,FastTapIn,3.359998,0.1688599,6.08576, ,0
25243,166,49.44,FastTapIn,3.379997,0.2838586,5.749934, ,0
25244,166,49.46,FastTapIn,3.399997,0.4588274,8.748441, ,0
25412,167,54.02,FastTapIn,3.339998,0.08706507,3.619782, ,0
25413,167,54.04,FastTapIn,3.359998,0.07621779,-0.5423643, ,0
25414,167,54.06,FastTapIn,3.379997,0.5445663,23.41743, ,0
25415,167,54.08,FastTapIn,3.399997,0.6304621,4.294792, ,0
25583,168,58.6,FastTapIn,3.339998,0.1484594,6.325873, ,0
25584,168,58.62,FastTapIn,3.359998,0.1167197,-1.586987, ,0
25585,168,58.64,FastTapIn,3.379997,0.8415078,36.23941, ,0
25586,168,58.66,FastTapIn,3.399997,0.7308432,-5.53323, ,0
25755,169,63.1,FastTapIn,3.359998,0.04961165,-0.7053403, ,0
25756,169,63.12,FastTapIn,3.379997,0.2023253,7.635683, ,0
25757,169,63.14,FastTapIn,3.399997,0.2177537,0.771419, ,0
25758,169,63.16,FastTapIn,3.419997,0.3898069,8.602659, ,0
25929,170,67.72,FastTapIn,3.399997,0.1863824,7.74011, ,0
25930,170,67.74,FastTapIn,3.419997,0.1350146,-2.568388, ,0
25931,170,67.76,FastTapIn,3.439997,0.8291006,34.7043, ,0
